sentence,emotion
quan trọng là họ quảng cáo nói có đúng không . hay là được ít năm hỏng thì mệt,4
cũng may tao là một con đàn ông :)),2
các anh chị hãy nói với em đó chỉ là diễn xuất mà thôi . và tình yêu như vậy chỉ có trong tiểu thuyết mà thôi .,2
đó là đối với mấy đứa hay ảo tưởng mới nghĩ vậy thôi,1
"khi theo đuổi sự ưu tú , sự thành công sẽ theo đuổi bạn",4
vài chục năm trôi qua mà vẫn chưa đủ tiền mua cái xe máy à,6
cái gì cũng có 2 mặt của nó . làm việc phải nghe bằng 2 tai,4
vại mà có nhiều người quan niệm quá sai lầm về việc có bạn là con trai .,4
làm sao bằng chạy xe ôm với bán chổi được ..... nên đừng nói chuyện đến lương .,4
"như đi hiến máu chẳng hạn :3 , suýt thì được gặp :(",5
per lại nhặng lên à . cảm thấy trong sạch thì cần gì nhặng lên thế,1
vui chơi không an toàn gì cả,1
rất ghét phim ấn nhưng phải nói phim này hay 👍,2
haiz nuôi được nuôi không thì thôi chứ nuôi mà để v coi được haizz,5
nó quan tâm mày vì nó muốn mua chuộc mày để tán con bạn thân của mày,1
per eo ôi làm nhớ hồi nhỏ đi học mẫu giáo quá :))),5
per :v tại nhiều nơi đổ về nên đông lại càng đông . biết lối tắt thì còn đỡ chứ không thì mệt lắm,4
per sợ ghê bây .,3
đây chính là lý do tao giảm cân toàn thất bại,5
tao đi quài vẫn chưa gặp nhỉ 🙃,4
rốt cuộc thằng bé này ở đâu xuất hiện mà có ảnh chế nhiều vậy,1
đáng yêu quá mức,2
cô ngu như lợn 😒😒😒,1
rốt cục mạnh quá nên nghĩ võ cũng chỉ tăng thêm độ ngầu thôi :))) chủ yếu đối với sai chỉ là một pha sử lý cồng kền :)),1
chỉ 1 vãi nhỏ th mà niềm vui quá lớn < 3 ^^,2
cũng may là hết thời đi học rồi .. không lại từ “ con nhà người ta ” nó lại được nhắc liên tục trog bữa ăn hàng ngày 😅,2
"chứ sao nữa , làm gì có chuyện người ta đỗ đúng mà lại gây tắc đường . chỉ có những người mắt hay bị ngứa cho rằng sẽ gây tắc đường thôi ạ",1
còn các bạn đặt bánh của mình toàn gửi cho người yêu . chắc câu chuyện này còn buồn hơn :((,5
tin vui cho bà con nông dân chuân bi vào ngày gặt lúa sắp tới,2
em hết ngáo rồi nha =))),2
"mình sợ nhất đến bữa ăn mà bố mình vác cái thớt vào mâm cơm , bố mình biết mình sợ vậy nên mọi chiện giải quyết sau khi ăn cơm xong ,",5
khuôn mặt đáng thương,5
"cái loại lười lao động , vì những người hay lao động tay chân thì họ không bao giờ nuôi được móng tay cả ...",1
per mày có bao giờ đi à :> tao cũng đéo,4
chụp rồi có mua giúp ông không ?,4
cái gì nó cũng phải thực tế,4
đang trong lớp mà ứa nước mắt,5
"lái tàu quá kém không dừng khẩn cấp . để va chạm thế mà vẫn cố tình chạy , khổ thân chiếc xe ôtô",1
kha ́ thông minh :)))),2
nó mà có con khác rồi giận lại nó cho cút luôn lại bảo sao ngu :)),1
a cứ đưa hết lương đây cho em :))) em sẽ cho anh tiền rửa bát,2
"ám ảnh vãi :)) hồi bé tao với chị tao trên đường đi học về thấy có mấy con ngỗng , thấy hay ra nhìn thử dume xong nó dí tao với chị tao về gần nhà :)))",3
cắt tóc đi còn đen hơn,4
chụy hiền quá mòa ... sao chọc chị điên vậy ... đụ má tụi bây ..,0
"mẹ chưa hnao đi làm về sợ vãi như hôm nay 😑 chớp cứ nhằng nhằng 2 bên đường với trước mặt , kinh vãi",1
"thân hình của con người , nhưng đầu óc là con cặc , nên đéo biết nói gì thành phần này",1
"nghe được đó , ảnh hưởng tới môi trường là phải cấm",4
không lau sạch về bà chủ mắng thì sao . nhiều người họ kinh lắm . trước mẹ minh đi làm cho nhà 5 tầng . họ chỉ ở 3 tầng còn 2 tầng bỏ không . mà ngày nào cũng phải lau hết,5
cô ấy bảo : đời như lol 🙂,1
cảm ơn mày đã khai phá cho tao thêm một nét văn hoá đẹp :)),2
best gái ngành hôm nay đắt hàng,2
đã gặp được em đúng lúc . nhưng lại không phải thời điểm em muốn ....,5
thằng khốn nạn,0
cám ơn mấy chế nhiều nhiều nhé 😗,2
ăn ở như nào mà tới bị con ngáo nó lùa ? =))))),1
"chúng nó xạo lol vậy thôi chứ lên đại học chúng nó dập nhau như gà , đấy là tao nghe bọn nó nói thế chứ có học đại học đéo đâu mà biết 😕",1
per nhớ quá trời nhớ luôn nè,4
per hãy cứ vững tâm tập điều độ rồi sẽ có thôi,2
nửa đêm rồi đứng hò hét vậy mà không bị chửi là sao ta,1
hỏng cả một thế hệ 😔,1
1 nỗ lực lớn thay đổi valentine ... sang năm tao mắc võng .,4
thôi chết haha ...,2
per tìm ông bán xoài này ngay cho em 😂😂😂,2
cưng quá,2
em nó phượt theo gái cả đêm,4
đéo liên quan nhưng đéo mày bữa nay tao đéo đi ỉa vì con củ lol này :),0
nhìn ghiền 😘,2
đi đường ghét nhất bọn loi choi kiểu này . gặp ngay bác vô lăng cứng tỳ cho phát thế là nhớ đời thằng loi choi .,1
"tuổi thơ tao gặp toàn trai bánh bều , mít ướt . toàn là tao galang , dỗ dành . ôi cái cuộc đời này per",5
mấy thanh niên đi xong về có yêu nhau không nhỉ ?,4
nhớ lần nấu cơm thần thánh này không ? per chỉ là mải nghịch nước thôi mà …,2
mình sống không đủ tốt hay sao mà vẫn chưa gặp được anh người yêu tốt như này,5
đúng là càng ngày càng chán . cứ theo luật mà làm thì chán cực kỳ luôn,5
"5 năm thì có vẻ hơi sớm 🤣, tao chỉ ước sau này có người thích được phiêu du như gia đình người ta thôi 😌",4
liệu có bền lâu,4
tại vì anh trót nói lời thương em mà em không đáp lại,5
thì đúng là sẽ không buồn vì thất tình nữa :((,5
per ở quê ve sầu kêu chưa chúng mày,4
một sinh vật xinh đẹp và hiền lành . tiếc cho nó quá,5
đi học về thấy bán hoa đây đường mà cảm thấy tội cho bọn có gấu ... lại tốn tiền,5
súc vật dume,0
per thử cảm giác mạnh,4
chửi thì chửi . mà cái giọng của anh dọn phòng nghe trổi tai thật .,0
cụ bà đẹp lão quá cậu,2
per có quẹo vào không em,4
sao nó tìm được nhỉ 🤔,6
"đúng mất vài giay để nói lời yêu thương , nhưng phải mất cả đời mới chứng minh được , cháu rất ngưỡng mộ ông bà !",2
nó mà nhập viện thì xong đời tao . n 😂😂,2
xem qua là biết diễn sâu rồi . bên ngoài chắc lao mẹ vào đánh nhau rồi chứ còn lâu mới rảnh háng chửi nthe,1
cái cây gia công sản xuất kém chất lượng quá :)),1
per chỉ một lần thôi 😂,4
nhanh lẹ hiệu quả cao 😂😂,2
đây là cảnh dọn dẹp trong bar hay trong hotel vậy ?,4
per huhu nhất là mấy bài không cho chất thử á :(,5
"trai xinh gái đẹp thời đó , nhìn cái xe là biết giáo dục có điều kiện rồi",4
"mình nghĩ sẽ không bao giờ là một thương hiệu quốc gia , là khát vọng về cà phê vn nữa ...",5
"1 cái mồm phải nhét vào não 40 đứa gần như thiểu năng cũng đủ chết rồi . nếu tôi là cô ấy , tôi tát cho không trượt phát nào",0
đến gần đoạn cuối tao tắt âm xong vào xem bình luận rồi mới tua xem lại để minvolum . iq + vô cực chuẩn mẹ rồi,2
thanh niên này cục súc vãi,1
thấy gớm,1
dume cứ chê đi đến lúc bố dậy thì lại mất công trầm trồ !!!,1
ăn cút mẹ mày ra chỗ khác ăn nhé .,0
sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à,2
nhìn hình chế là tao vui lắm :)),2
cái mặt thấy ghét,1
per bao giờ mày mới được nv nhỉ,4
em xin lỗi anh,5
"con này còn hại hơn cả ốc bươu vàng . cấm nhanh còn kịp , để nó ra ngoài thì chỉ có người nông dân thiệt thôi",3
thú vui đặc biệt vãi :v .,2
tao biết là có ý tốt gởi thông điệp ý nghĩa nhưng nhìn cứ sợ sợ lại còn sấm chớp :<,3
t ghét cả họ nhà nó 🙂,1
huhu nó bị điên à ?,4
phải công nhận nước ngoài cái gì cũng to :),4
sư phụ giả vờ ngã để thử lòng các đồ đệ và cái kết ngã sấp mặt luôn 😢,5
một lũ óc không bằng chó .,1
5 năm nữa tao phải đẻ được 3 đứa 😂😂😂,2
per lật kèo luôn à ??,6
thanh niên quá cứng,4
lùn lùn làm sao sống qua nổi những chuyến đi phiêu lưu như vậy,5
chân tao không đu ̉ da ̀ i đi ̉ đi con đươ ̀ người na ̀ y :((((,5
có lúc ngồi một mình mà cảm thấy lạc lõng lắm các cậu ak,5
phải cho mấy con sán lợn này vào đĩa rồi mời mấy ông bà đấy ăn xem mấy ông bà đấy thế nào .,0
mùa hè không nóng đây rồi,2
lũ này chặt tay bọn nó cho khỏi trộm cắp 😠,0
bắt trước chuyện tềnh trong thang máy cơ mà cái này kết có hậu :),4
vl ! người ngoài hành tinh biết nói tiếng anh ! bọn mày lú hết rồi à ? cái quần què gì cũng tin được !,1
má nó thú dị thôi rồi 😂😂😂,2
crush bị thịt hay không không quan trọng . t chỉ sợ vợ tao đang bị thg nào đó gạ địt thôi . nghĩ mà buồn,5
mấy đứa bị bón thích cái này,4
thằng lol nào trong miệng thế,0
per đau hơn chia tay người yêu nữa,5
tôi đã đúng khi đọc bình luận thay vì đọc bài :),2
hóng kỉ lục để lông mũi dài tới bụng :)),4
đánh rơi liêm sỉ trong 1 nốt nhạc,1
chuẩn ..! dm mang tiếng được trung ương mà toàn lũ ghen ăn tức ở_xểnh tí là hại nhau ngay ..! làm vất vả tiền chả thấy đâu ..!=)))))),1
nước ngoài cái gì cũng to kể cả sinh vật,6
ôi tao đã tìm được người cùng hành tinh ?,6
câu nói quá chuẩn và ý nghĩa 👍,2
cảm ơn đoi tình nguyện viên nhớ có các bạn mà người dân bớt vất vả hơn,2
"từ cái thời mới bắt về bé tí . suốt ngày bị lũ gà mái bắt nạt run rẩy trong góc . mình thấy tội nghiệp nên săn sóc từng tí 1 , lại bảo kê cho nó khỏi lũ gà . thế mà dume lúc lớn lúc đéo nào cũng kêu như giết heo , đuổi đánh lũ gà chạy tán loạn , đè chết cả mấy con gà . đã thế thì thôi lúc vào cho nó ăn nó dí cho thì thôi rồi . vừa dí vừa mổ , hồi đấy nuôi ngỗng mơ cũg thấy ác mộng bị nó đuổi mổ . tóm lại vừa vô ơn vừa đéo dễ thương tí nào cả",1
lụm điều cho ba má . 2 ngàn 1 ngày bỏ heo đất . thằng hàng xóm vô trộm mất . khóc lóc mấy ngày .,5
cỡ nào anh cũng có thể chịu đựng được vì anh yêu em,2
người ta kê bàn ghế ra chả nhẽ lại vẫn nằm đất để nhìn mông người khác ngồi :))) pha xử lý rất cao tayyy,2
"những việc này , mang lên đây chả giải quyết được gì cả .",5
đến ngày sinh nhật mà còn không nhớ thì còn nói gì nũa,5
1967 mà cụ ông đẹp trai phong độ ăn mặc thời trang quá :)),2
của thằng kia mà,4
"chắc tại từ nhỏ tới lớn mình "" man "" quá nên không gặp được gã nào ga lăng dư này :(",5
bảo thẳng luôn dân việt nam nghèo còn bày đặt . không biết quý đồ ăn là gì . nói thì lại tự ái quay ra đôi co .,1
douma đứng trong nhà cũng không yên cái thân,0
hổng gặp cái buồn luôn ><,5
thế nên bán hàng có tâm là đừng bao giờ nài nỉ khách mua thêm vì biết đâu bạn vô tình làm cho nỗi đau của họ trở nên tồi tệ hơn .,5
tao nhớ không nhầm hôm nay nó đến tháng vậy là sẽ không bị đâu nhỉ,2
năm đó mà có được chiếc xe kia thì cũng không phải dạng vừa rồi 👍,4
"per em ơi , tính ra nhớ đợt mình đi dạo trên cầu per mấy ông đó vứt xuống sông ít ra còn có não hơn mấy đứa vụ này",1
nhìn hói mà thấy thương gê ??,5
ngta lở ăn vụn tha đi lúc đầu thấy êm re tội quá chừng lúc sau tức nước vở bờ 😂😂😂,4
per nhất định chị em mê tín mình p đi xem phim này rồi,2
đoạn phim này tốn khá nhiều nước mắt của người xem,5
t tưởng móc được mớ vụn ra là hết rồi . ai ngờ còn 2 cục đựu má chà bá,6
liệu nó có bay nổi hay không ?.,4
mẹ mày đã đánh mày tan xác chưa . phải tao thì mẹ tao cho nhừ tử luôn rồi ??,0
t mong nó té quá chời :v,2
dẫu hiên ngang giữa đất trời . gặp con vợ đểu thì đời cũng xong,1
thành phố không nói chứ chỉ 9x trở về mới biết nấu thoii,4
khi bạn bất cần vãi đời ... làm việc xấu mà cảm thấy thanh thản vãi 😁,2
tao kìm nén lâu qá rồi mà 😌😌 tức nước vỡ bờ thôi,5
"tự nhiên nhớ đến hồi bé , đi kiểu nào cũng bị ngỗng rượt chạy té sấp mặt luôn , nhiều khi nghĩ sợ nó dí hơn sợ mẹ đánh",3
mày cút,0
phim này rất hay .,2
đang chán đời cắt tóc xong là chán cái mặt hơn chán đời luôn :((,5
may quá tao không xài huawei kkk,2
ông này có võ thiệt 😁😁,6
"yeahh ! tao giờ đã là khách quen quán trà sữa đó rồi , về nhà cũng phải ráng tạt qua",2
ai mà chả sợ rắn chơi ngu như chó vợ nhỉ per,1
sớm chút nữa có lẽ đã khác rồi đúng không ?,4
đúng là nhân tài luôn ở khắp mọi nơi kkkk,2
bà của tôi đã không còn khi tôi còn chưa biết gg là gì,5
"công trình 850 năm tuổi , xây dựng 100 năm mới hoàn thành chỉ còn là đống cháy sắt vụn .",5
tao thấy có 1 thằng dân trí thấp trong đám bình luận này rồi đấy,1
bỏ thế lồn nào được :(,5
đây là đồ của per ??? hỏi nua không,4
per trông em bé yêu vãi :)),2
khó có thể giải thích,4
dù có nói thích mày thì cũng đừng có tin .. xã hội giờ nguy hiểm lắm,3
chắc sổ đỏ có cả vỉa hè và đường :)),4
ơ . t chỉ quan tâm sao mày lại mặc quần màu hường hình cô gái thôi ??,4
sang năm nữa vác giường ra mà nhìn,4
câu chuyện lấy đi nước mắt của tao,5
"ko ngon thế đâu , không khéo nó lại ỉa cứt toe toét vào mặt í :)))",1
"chờ mãi mà không thấy , cứ thấy trống vắng vãi :((",5
t thấy nó cười hoài mà không bao giờ nó cười với tao cả :((,5
"per tôn lợp nhà mà đẹo zai thế đấy , lại toàn 6 múi nữa chứ ...",2
"thời thanh xuân tôi từng yêu quý nét hiền thục của chị hiền mai . và đúng như cái tên hiền mai của chị , tên và tâm tính đều đẹp , hiếu thảo khó ai bằng . em xin chúc bác có thêm nhiều sức khoẻ để chị có được nhg tháng ngày hạnh phúc , ấm áp bên mẹ ạ .",2
cái này gọi là ấu trĩ phải không,1
phải tao tao vứt luôn xe ??,5
tưởng mai đi họp phụ huynh mới bị u ám . ai ngờ hôm nay mới biết điểm anh 9 . 5 thôi đã u ám rồi :),5
ui đáng yêu gheê,2
sắp được cống hiến cho tổ quốc rồi . vui quá ...,2
"cạn lời , mình ngủ để khỏi nhìn 😊😊😊",1
loài dê phải gọi ông này bằng cụ,4
cho em hỏi phim ra tập mới vào những hôm nào ạ,4
đkm mấy thằng mặt cặc ! gặp bà thì bà lại đá cho thọt con mẹ nó dái lên cổ xem chúng mày có cười mà khoe chiến tích được không . đm lũ chó chết không riềng 😡😡,0
nghe tên vietcombank là bao nhiêu quá khứ bực mình ùa về,0
mạnh vỗ tay 👏,2
thu thập mọi thông tin về đối tượng .. luôn đặt trái tim vào trạng thái .. chiến đấu 😖,4
2 thế kỷ mới xây được vậy mà chỉ trong 63 phút tiêu tan hết :(,5
đọc xong tao muốn khóc luôn,5
thương vlll,2
"xốp dọn không sạch nổi , quản lý người ta lại nói nv làm vệ sinh bẩn không kĩ lưỡng này nọ rồi lại trừ tác phong , các bạn ý thức chút",1
não bọn này nhiều nếp nhăn đấy,6
tăng sáng lên nhìn cho rõ mặt chứ,4
"gặp chị này ngoài đời rồi , giọng nhẹ mà hiền lắm nuôn ❤",2
"vailon :)) học sinh cơ , dume nó",1
nta vẩy tay mấy cái cũng ra tranh còn tao thì 😪,5
cẩn thận các góc cửa,4
bình luận gì ông này diễn trò ngày nào đi qua khoảng hơn bốn giờ chiều là gặp,1
"tại như vầy nên bố tao không cho đi cùng . cụ bảo có năm còn lăn cả xuống ruộng , trèo lên mái nhà của người ta để đi ??",3
:))) mặt ngáo vậy mà còn lạ lẫm gì,4
lừa đảo số tiền lớn như vậy thì khởi tối cả lũ chúng nó chứ,0
nhưng tối qua nhà tao có mưa đâu,4
tới lúc chia tay rồi khóc :(,5
chọn thằng nào có tương lai hơn . tức có bố mẹ giàu hơn,4
dm ông cầm cam cho cẩn thận vào tôi cũng muốn ngã mẹ nó rồi này,3
tuổi trẻ tài cao =))),2
per giờ thằng gù nhà thờ chạy đi đâu đây :(,5
nồi cơm điện chứ gì .,4
những người em thích đều đi nơi đâu rồi còn con ml bên cạnh song hành,5
cái này giả thui nhé . 1 tài liệu mật của nasa mà cái kênh cùi này có được à 😂,1
ghét nhất kiểu tôi quen ông này quen bà kia . nhìu cha có cái nón bảo hiểm không đòi được bị bắt cái gọi điện thoại nhờ người quen . có bạn kiểu đó phiền quá,1
giết chết lũ khốn và cái ô che cho chúng .,0
"công ăn việc làm còn chưa ổn định , bố mẹ già còn chưa lo được thì kết hôn để làm gì 😪",5
nên cho người xử sai ngồi tù như người ta xem sao ....,0
tận cùng của tan vỡ,5
người yêu có thể có nhiều nhưng mạng sống chỉ có 1 chế nhể ?,4
"nhà tao bên cạnh phòng tập gym , lúc trước bán dụng cụ thể thao ế vãi ra , nợ nần chồng chất ! từ ngày chuyển sang làm đại lý dầu ăn , gia đình tao phất lên trông thấy !😂😂",2
per đúng rồi mình đây =)),2
sao đúng bài mày kết vậy 🙁🙁🙁,4
tình yêu con nít cọ đít vào nhau ....,1
thế thì bắt con phụ nữ chứ bắt gì thằng đâm . con đấy mới là nguồn của vụ án,0
tao còn độc thân này :((,5
ngộ không phiên bản lỗi 😆😆,1
per mới bắt đầu tuần thánh mà chúa ơii,5
buồn vương mi !!!,5
đăng khoa lê lò dầu của mẹ nè anh 😘😘😘,2
đm chưa thấy thằng nào ngu như thằng này :))) bị ngáo cần :)),1
nát xe lại còn phải đền cho cánh cửa toa tàu nữa . dốt thì chết,1
không biết crush có thích uống nước mắm không để còn tặng nàng chai nam ngư 900ml :)),2
"văn minh quá , đường trong sổ đỏ người ta mà !",1
lại nhuộm vàng súng ống rồi,4
xuống đi nó không cắn đâu,4
gia đình có nhưng tình yêu không thì sao,5
chúng mày giờ mới biết điều này ah ? =)))),6
t cũn gặp 1 ca như vậy mà chúng nó còn chơi chét bánh kem cơ . bước vào nhìn cái phòng mà muốn quăng chổi vào mặt tụi nó,0
"tí tuổi đã hói , chắc kiếp trước ăn ở không ra gì đây",1
thì con đỉ mẹ mày ghi nhanh vào .,0
"miễn sao có tiền ăn bánh trung thu , mua lồng đèn , đi du lịch =))))",2
vẫn ế bền vững,5
per hẳn là hôm đi chợ bông chắc sẽ có nhìu đứa gét . 🤣🤣🤣,1
thích thật,2
xong bỗng nhiên một ngày mất hút không để lại 1 hạt bụi,5
tê tê phê phê sung sướng vãi 😌,2
bạn này sau này sẽ khó bước qua cái bóng của vai diễn này 🙂,4
"bác nói v thì tôi cũng xin thua , có tranh luận cũng không như không",4
lại được làm thêm quả nhà nữa . ngon,2
tuổi thơ tao dùng n để nướng thằn lằn 😂😂,2
lead mới vô nghề còn non thì tuổi lol gì chống lại lead lâu năm,1
sợ nhất con quỷ này trên đời,3
con cái nhà ai mà bố mẹ chăm cho đẫy đà ngon ngọt thế,4
per nè chị,4
đang bo cuối mà lạ có vị trí đẹp thì đúng là tuyệt vời :))),2
cái này là cái gì thế .,4
loz chúng nó là 1 đội . chứ dám chêu người lạ . dm bố mày sút không trượt phát lào,0
"đã từng nhưng 10 năm về trước cơ , buồn ghê",5
chỉ có trong truyền thuyết . mà khái niệm truyền thuyết trong ngữ văn lớp 6 là không có thật,4
nói mẹ ngoài đời,0
ở đâu cũng có người tốt nè anh kkkk,2
buồn cho 1 đất nước .,5
nghĩ mà buồn vãi =)),5
hello đồng nghiệp ;)))) không biết nghiệp gì thôi haha,2
"tuyệt với , ước mơ hồi nhỏ của tôi đã được cậu bé này thực hiện",2
sao mà mặt boss có thể gian đến thế nhỉ,6
giận con mẹ mày nữa chứ giận :),0
âu kề ... anh per đã béo từ khi lấy vợ và giống như tất cả các chàng troai khác :))),4
chơi ngu lỡ người ta té chấn thương đập đầu rồi ai nuôi 😐😐😐 ở vn nó xúm lại đánh hội đồng ôm đầu mà khóc 😅😅😅,4
kinh dị,1
"cũng được nhưng cuối video nhai nhỏ tiếng hơn thì tốt . :""(",1
"kết nó ở cái câu "" đất nước gia lai là một đất nước giàu tài nguyên , có anh per ""😑",2
per tao không gửi cho mọi người . tao chỉ đăng lên facebook cho thiên hạ biết thôi :))),2
thành công là cách trả thù xã hội ngọt ngào nhất . đừng vì họ nói mà yếu lòng,4
bởi nói để trung nguyên cho bà thảo thì chắc chắn 100 % với cái bộ óc sáng tạo cùng với sự lãnh đạo tài giỏi và lòng tham hơn người và trí tuệ ngắn hạn sẽ dẫn dắt trung nguyên xuống con mẹ nó giếng luôn .,1
mày khá là may mắn khi không học tiếng huế đấy =)),2
per đi làm công tình yêu cẩn thận ăn uống nhé,4
có những người đi qua đời bao nhiêu như 1 cơn gió vậy . vô tình nhìn lại . nó lại là quá khứ ...!,5
"ngày cuối cùng còn ở lại , bản thân không có bất cứ một cảm xúc gì , trong lòng chỉ độc một mảnh phẳng lặng .",5
🙄🙄🙄🙄 tao cũng thích kiểu kể chuyện trước khi đi ngủ . cho đến khi tao ngủ luôn . mà đéo có ai hết . buồn đời,5
lúc tối mày cũng nằm mơ nèo nhà mày về . ước gì nó là sự thật 😢,5
nó lại hợp lí vãi :v,2
nuôi kiểu gì mà lắm ve thế kia ?,1
"per bởi , đéo dám tán ai hay tỏ tình",3
coi rồi vẫn muốn coi lại 😚😘,4
sao chưa thấy ai tới cứu nhỉ . lỡ xảy ra gì mất điện toàn tỉnh sao .,4
bình phước vẫn là cây chủ lực .,4
má hồi xưa về ngoại chơi đi đường bị nguyên đàn yêu nghiệt này dí chạy té đái giờ vẫn sợ bọn nó 😨😨😨,3
nhớ gia đình nhỏ nhiều lắm … mà không được về thăm,5
"có bài hát "" cuộc đời vẫn đẹp sao , tình yêu vẫn đẹp sao """,2
per ghét cái kiểu rõ ràng là chuyện của riêng 2 người vậy mà …,1
nhưng kp cười với mày đâu :) ảo tưởng vãi,5
một câu chuyện bi đát :((,5
sao ý thức kém thế bao nhiêu tâm sức của bao người mà bỏ phí như thế,1
còn gì hơn lòng dạ đàn bà ... cũng may tao là một con đàn ông :)),2
ngu thì chịu,1
tao cũng ho trật mẹ khớp vai mà đéo phải 1 lần đầu nhé,5
chỉ cần sống thật với cảm xúc .. với chính con người bạn là hạnh phúc nhất,2
tao giận bạn trai tao và 5 ngày rồi nó đéo dỗ tao luôn hix,5
mày lấy sỏi xếp thành tên dume khôn như tao này .,2
chuyện tình huyền thoại của per với per :(,5
per nghe rồi ngủ đi em,4
may là tao dán kính cường lực,2
"khiếu nại cái gì khi cả bọn nó bao che cho nhau làm lớn thì sợ ảnh hưởng tới bộ giáo dục cho lên chúng sẽ ?,",0
buồn cười vãi ý,2
per thế thì nhà nào bầy hàng họ ra vỉa hè thì mình được đuổi đúng không cụ =))),4
đm thế giới này toàn nói thật thì công nhận nhạt nhẽo vãi,1
ngày bé tao bị nó dí thế là tao cho nó 1 gậy 🙂 hôm đó tao được ăn thịt ngỗng,2
"mất đi một di sản , chứng tích của lịch sử 😓",5
ác quá trời ơi,1
thời xưa yêu nhau đến chết vẫn yêu ... thời nay yêu không biết chết lúc nào 🤣 cuộc sống nay đáng sợ lắm 🤪,3
thất vọng và áp lực tích tụ hằng ngày với tao,5
cầu mưa ... mà sao không mưa nhỉ,4
bẩn tính vãi nồi,1
a ấy nói đúng vầy vừa nta dọn cũng khổ nta chứ . phục vụ xog lại phải dọn nữa,4
per mày cũng cắt tóc giống thế đi cho đẹp =)))),2
ý tưởng hay,2
"lúc cụ bà cầm bông như cô gái 18 lần đầu mới yêuc vậy bà ngạc nhiên và hạnh phúc nhìn sâu lắng , video ngắn nhưng cho người xem si nghỉ mải",2
per ồ ồ chân chính chạnh lòng rồi 😂,2
nói thật chẳng hiểu thế hệ bây giờ nghĩ gì . động tý vào là kêu này nọ . ở nhà ở trường có vấn đề kêu um lên chứ sau này ra ngoài xã hội mà ngu thì nó vả không trượt phát nào chứ ở đó mà kêu . tiên trách kỷ hậu trách nhân,1
nhiều lúc lắm câu hỏi ngớ ngẩn thật,1
phạt 5tr thì phạt làm gì ? khác nào tiếp tay truyền bá mê tín dị đoan 😌,1
con nhà hư hỏng . bỏ cả nhà đi theo zai . bị nó rũ bỏ vì chửa mới mò về . giờ bắt ai gánh nuôi con . con với cái hư quá thể .,1
ảnh này tao thấy mày đăng mấy lần rồi đó admin,6
"làm ở đâu không quan trọng , quan trọng là chị em mình mỗi ngày gặp nhau 9 tiếng cùng làm cùng ăn cùng ngủ chị ngoc thu hen",2
ước gì có ai để tao tag vào .,5
"per hồi nhỏ bị ngỗng dí riết ám ảnh , giờ mà bị dí chắc cầm cổ quay thấy moẹ nó luôn hehe",2
"vậy đấy , thế nên con gái mới toàn bị lừa =)))",4
tao hiểu mà,4
nhiều khi nghĩ mình không phải con gái mà là 1 thằng đàn ông chính hiệu kkkk ....,2
chú lên thay được rồi đấy,4
"như mình mà trèo lên là bị phóng điện luôn bạn nhỉ , mình cũng không hiểu được sao bọn nó không bị",6
chỉ là muốn thôi . chứ chờ đợi không biết thời điểm nào thì cái sự mong muốn đó mới tới,4
biết giả vẫn phải tạo,1
chúng tôi xin lỗi và rút kinh nghiệm,4
chỉ là muốn cạnh mà chỉ có 2 người . nói đủ chuyện trên đời dưới biển rồi đi vào giấc ngủ ngon . vậy thoii,2
bộ phim anime đầu tiên mình xem thấy bác hói được buff sức mạnh kinh vkl =))),6
ấy thế mà đã 6 năm rồi . bây giờ còn không nhớ được những đứa nào đã học cùng mình nữa rồi 😪,5
chả bù cho tao thời hoc mẫu giáo thằng nào lộn xộn không vào mắt là tao cho ăn đấm luôn,1
tao là thằng chưa bao giờ giận người yêu vì người yêu tao không bao giờ làm gì có lỗi hết,2
thôi có gì đâu mà cãi,4
phí cái lol mày á,0
như ốc bươu vàng thì là thảm họa rồi,1
cha mẹ là món quà vô giá mà ơn trên ban cho chúng ta . không gì có thể so sánh thay thế được . và cũng chỉ có một mà thôi ...,2
loài người thật đáng sợ,1
hicc thương em,5
khá tàn nhẫn,1
êu khiếp chứ thế này chết cả gái lẫn zai thôi,4
làm đéo gì có ai nói chuyện thân thiết với tao đâu mà,5
nhện này trong nhà tao chắc tao bỏ nhà đi mất 😱🤯,3
"chuyện ăn ốc đổ võ cũng đưa vô văn học =.=""",1
nó cắn bạo hơn chứ ở đó xạo xạo,1
chắc hẳn trước kia em bị đối xử tồi tệ lắm nên mới vậy :(,5
tiếng guitar thật tuyệt,2
có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,1
đm thằng nào đổi gậy như ý của tao rồi,0
trách ai bây giờ đây huhu,5
chuẩn không cần chỉnh,2
cực phẩm luôn kìa,2
per trailer không có tiếng thôi mà đã thấy ghê rồi đó !,3
nguy hiểm đến với bao nhiêu bất cứ lúc nào,3
cái ngành tài chính của mình có chỗ dụng võ tốt rồi đây :)))),2
"mình đang thất tình đéo hiểu sao đi cafe còn toàn tận cùng nỗi nhớ , chạm đáy nỗi đau , đừng như thói quen ... dume :)",5
chợt nhận ra mình yếu đuối như một đứa con gái vậy 😢,5
