comment,constructiveness,toxicity
Vua cá sấu đã băng hà!,0.0,0
tôi năm 13 tuổi cũng suýt chết đuối. cũng may do thể trạng cao to (1m65) nên cứ nhảy lên ngụp xuống chờ bạn bè gọi người đi đường xuống cứu. Cha mẹ tôi mắng tôi 1 trận rồi cho đi học bơi ngay sau đó.,1.0,0
"Thực ra những kiến thức này khi thi bằng đều được học và đã được thi rồi. Chỉ là họ quên, cố tình vi phạm hoặc là đóng phí chống trượt :v",1.0,0
Dự báo thời tiết trước rồi mà k cho nhân viên cây xanh cưa cắt tàn cây...thấy đường phố toang hoang mà buồn. Công tác ứng phó chưa thật sự nhanh và hiệu quả,1.0,0
"Bóng bẩy, option nhiều như xe Hàn. Xe Hàn lại có đối thủ mới dành giật khách hàng thông thái,hưởng thụ rồi.",1.0,0
Cần xử phạt nghiêm,0.0,0
"Nhìn hình ảnh các con nằm co ro, có lẽ tự hỏi tại sao các bạn nhỏ khác lại có cha mẹ ở bên, còn mình thì không. Xót quá, thương quá. Mình mà có điều kiện, sẽ đón các con về nuôi",1.0,0
"Thích nhất Đan Trường quay MV mà lấy bối cảnh kiếm hiệp, nhìn Đan Trường vs Cẩm Ly đóng cặp đẹp như film theo tiểu thuyết của Kim Dung vậy.",1.0,0
Khi một số ý kiến phản ánh thì chưa thành vấn đề nhưng gần như 100% phản ảnh là con vất vả và sợ đi học thì nên xem xét lại. Trẻ con mới đi học mà sợ học là vấn đề lớn! Kính mong các cấp có thẩm quyền xem xét,0.0,1
Đọc tên bài thấy vui nên chỉ vào để comment quá tuyệt vời Việt Nam ơi!,0.0,0
"Nhiều xe làm gì có gập dc ghế, ghế thẳng luôn",1.0,0
Tuoi thơ của tôi toàn ăn ca trau,0.0,0
"Anh Tuấn là diễn viên mình rất yêu thích kể từ phim ""Người vác tù và hàng tổng""",0.0,0
"Bàn nhiều hết đại dịch doanh nghiệp chưa chắc được hỗ trợ, chỉ cần đưa ra một số tiêu chí: doanh thu, đóng thuế, số lao động. Còn lại trường hợp hậu kiểm. Đã gọi là phản ứng nhanh còn điệu đả thì xong không còn doanh nghiệp nào sống cả.",1.0,0
Ờ thì Barca nhận 2-8 tiếp thôi có gì đâu ha :)),0.0,0
Ban thân. Thân ai nấy lo,0.0,0
không đẹp bằng vợ mình :),0.0,1
"Không phụ gia, không chất bảo quản mà để hạn sử dụng 6 tháng (khi chưa mở)...",0.0,0
"Đấy, anh vùng vằng ra đi nhưng ở lại vẫn làm hết trách nhiệm nhé. NHM chỉ đòi hỏi vậy thôi",0.0,0
Kinh khủng thật. Tài sản một trường đại học bằng GDP của cả một Hà Nội 8 triệu dân.,0.0,0
"Tôi không hình dung ra học sinh sẽ tiếp thu kiến thức, nâng cao công nghệ như thế nào qua cái điện thoại. Muốn tìm kiếm thông tin thì học sinh có thể tìm kiếm ở nhà, còn ở lớp học là tập trung tối đa để tiếp thu kiến thức từ giáo viên.",0.0,0
"Có bão thì mới có mưa nhiều, nắng hạn thì còn tệ hơn gấp mấy lần.",0.0,0
"thay ai cũng vây thôi ,đá cái j nói thì hay từ ông bầu tới cđv nhưng thực tế như hài , thuê cố giáo về dậy múa hát văn hóa là chuẩn luôn ok",1.0,0
nhìn mấy con chuột này mình thèm món chuột nướng muối ớt ở miền tây,0.0,0
K muốn có trộm chó nữa thì làm ơn mọi ng đừng ăn thịt chó nữa.,1.0,0
"Tôi cũng yêu quý và cầu mong, lẫn tin tưởng Ngài TT sẽ tái đắc cử một cách vẻ vang.",0.0,0
Chắc dùng google map chỉ đường. ;)),0.0,0
"Hãy để trung thu là tết trẻ em đi, người lớn đừng tặng quà nhau.",0.0,0
Không biết là đòi nợ hay là mượn thêm đây. Sợ mượn hoài trả không nổi thì có.,0.0,0
Trông màu nướng rất đẹp. Tương lai bé sẽ kinh doanh được rồi,0.0,0
Thật khổ người nông dân. :VN:,0.0,0
Soluto là sự lựa chọn có lẻ là ổn nhất trong tầm tiền của Bác!,1.0,0
"tuyệt vời, cảm ơn anh vì những gì đã làm đc cho nhân dân, đất nước!",0.0,0
"Giới trẻ ngày nay ly hôn nhiều thật, đúng là cái tôi quá lớn nên ko biết nhường nhịn",0.0,1
"Covid không chừa một ai, liệu Trump đã biết sợ chưa? Hy vọng ông vượt qua được ải này.Chỉ là một thương gia mà lại không thèm nghe khuyến cáo của các chuyên gia y tế.",0.0,0
Quỷ dữ,0.0,1
Thôi xong. Thương hiệu này chắc sẽ không thể tồn tại được nữa rồi.,0.0,0
"Angelina thật giàu lòng nhân ái, đáng nể phục!",0.0,0
"Chống Corona: ở yên, tự bảo vệ mình để tránh gây phiền toái cho người khác, không tung tin đồn, trung thực khai báo y tế là ""Yêu nước""..",0.0,0
"Chỉ có Trump mới cứu vãn được kinh tế Mỹ khi dịch bệnh được kiểm soát. Có thể Trump phản ứng chậm về dịch bệnh nhưng chuyện đã xảy ra rồi, quan trọng lúc này là vị Tổng Thống nào có thể vực kinh tế Mỹ khi dịch bệnh được kiểm soát vào năm 2021? Trump có kinh nghiệm hơn Biden trong việc dẫn dắt kinh tế!",1.0,0
Chúc ông mau khỏe nhé,0.0,0
Đề dễ quá hay sao mà năm nay nhiều thí sinh điểm cao ngất ngưỡng,0.0,0
"Tôi không hiểu sao Bộ Giáo dục cải tiến, cải lùi mãi mấy chục năm nay chưa xong. Thà rằng bê nguyên sách của Nhật, Hàn Quốc vào mà dạy.",0.0,1
Giờ mới biết hột mãng cầu trị được chí.,0.0,0
Hiện tượng rối lượng tử được giả thiết là chiều không gian thứ 4 bị có lại nên nếu đưa hai hạt lượng tử trong không gian 3 chiều dù xa đến đâu có thể đến hàng triệu năm ánh sáng nhưng chúng Vẫn liên kết với nhau lập tức thay đổi trạng thái khi một hạt thay đổi. Nếu điều khiển được rối lượng tử con người sẽ phát triển công nghệ thông tin lên tầng cao mới có thể truyền thông tin tức thì vượt không gian và đảm tính bảo mật tuyệt đối không thể can thiệp từ bên ngoài,1.0,0
"Thương các em quá, đã mồ côi cha mẹ giờ lại bị nằm viện ko cha hay mẹ chăm lo, an ủi. Cầu mong trời Phật ban phước lành và bình yên đến các em!",0.0,0
Tuyệt vời. Nên duy trì giải thưởng này hàng năm để có thêm nhiều ý tưởng và giải pháp hay góp phần bảo vệ môi trường.,1.0,0
Mong pháp luật cứ mạnh tay,0.0,0
"Điều này chứng minh dịch covid-19 vẫn còn đang hoàng hành ở Mỹ, ngay cả bên trong nhà Trắng trung tâm quyền lực của nước Mỹ nay đã trở thành nơi lây nhiễm mới là đủ hiểu.",1.0,0
"Việc đánh giá học sinh hiện nay đang hướng theo chuấn mới, đánh giá năng lực và nhân cách, việc mở rộng các hình thức đánh giá là đúng đắn, việc nhận xét về sự tiến bộ về kĩ năng, thái độ của học sinh trong quá trình học cũng hết sức hợp lý. Bởi năng lực và phẩm chất chỉ bộc lộ qua quá trình học tập mà thôi. Mong Phụ huynh và giáo viên hãy tin tưởng vào con đường giáo dục Bộ đang dẫn dắt",1.0,0
Đau lòng còn nhỏ quá,0.0,0
"Hôm rồi xem phỏng vấn, tui lại sợ ông đi trên mây ấy chứ",0.0,0
"Bạn Răng Hô trả lời chưa hẳn đã chính xác. Về cơ bản sự ăn mòn vỏ tàu bằng sắt thép xảy ra bình thường theo cơ chế ăn mòn điện hóa khá phức tạp do nước biển là một môi trường chất điện ly thuận lợi do chưa nhiều rất nhiều muối (nhất là NaCl) cùng với nhiều khí hòa tan khác. Sự ăn mòn này xảy ra bình thường dù có những sinh vật kiểu như hà, hầu, rong rêu... Còn về con hà làm ăn mòn vỏ tàu biển, thực chất không hẳn là do quá trình hoá học nó tiết ra chất hóa học gì gây ăn mòn, mà lí do ở đây là về mặt vi sinh học. Ở khu vực có những sinh vật như con hà sinh sống sẽ tạo thành một hệ vi sinh cục bộ làm thay đổi về nồng độ chất điện li, pH cũng như hàm lượng các khí hòa tan. Điều này làm tăng quá trình ăn mòn điện hóa diễn ra vốn có vừa tạo điều kiện thuận lợi cho các vi khuẩn khử sulphate kị khí và hiếm khí (SRB) phát triển mạnh mẽ từ đó cũng thúc đẩy quá trình ăn mòn diễn ra mạnh hơn.",1.0,0
Mình ở Eakar Đắk Lăk và cũng là cựu học sinh trường em Quốc Anh đang học! mấy ngày nay không khí cổ vũ cho em ấy rất là náo nhiệt! cố lên nhé Quốc Anh! Vững vàng - Tự tin - Chiến thắng!,0.0,0
Cái đẹp trong mắt của kẻ si tìnhNếu có những người có thể si tình qua âm nhạc thì Binz thắng rồi!,0.0,0
"15,16 năm gấn bó với Ác Si có gì để kể không nhỉ? Mình tò mò muốn biết!",0.0,0
Đang thấy vui dần rồi đấy.,0.0,0
"Kẻ gây án giết người bất thành là tên Thạnh, hắn cố sát nhưng do đạn ko nổ nên chưa thực hiện được hành vi giết người, nạn nhân đã cố bỏ chạy nhưng hắn quyết tâm truy sát đến cùng, trong trường hợp này rõ ràng Đi đang hoảng loạn và thần kinh bị kích động mạnh, phải chờ tên Thạnh nhặt được súng lên rồi mới chém để gọi là tự vệ chính đáng thì có lẽ hôm nay đứng trước vành móng ngựa là tên Thạnh kia, còn cậu Đi này và có thể cả người thân đã xanh cỏ rồi!",1.0,0
Tư vấn cho gia đình con kia soluto giá tầm hai chiếc kia(cao hơn tí) nhưng theo cảm nhận cá nhân thì ok hơn,1.0,0
"Bài nào của anh cũng dễ hát karaoke, nói tóm lại thời của anh cùng với Lam Trường, Phi Hùng, Ưng Hoàng Phúc, Quang Vinh,... là những tượng đài của thế hệ 8x chúng tôi.",0.0,0
"Su thỏ thì ghi bàn và kiếm tạo cho ATM, còn Griezmann thì tàng hình trên sân mà buồn cho BLĐ kém cỏi của Barca, Griezmann nên nhìn Rô mà học hỏi: đến Juve với mục đích là tìm nơi an nhàn hôi cúp, nhưng sau 2 năm ăn hại khiến Juve thụt lùi và lỗ nặng thì lâu lâu Rô phải có một trận đấu lập công bù tội để vơi đi nỗi buồn của CĐV.",0.0,1
"Vi diệu, trước đây mình nghĩ sau khi tách thì 2 bé cũng khó có thể đứng thẳng như các em bé khác do 4 các chân lúc sinh ra ở vị trí rất khác biệt.",1.0,0
Trời ơi! Tin được không?,0.0,0
 Mong các bé bình phục. Mong sư vững tâm vượt qua thử thách đầy tai ách này!,0.0,0
"Từ từ rồi cũng quen thôi. Sau này sân bay Long Thành cũng xa trung tâm TP cũng phải đi , quan trọng bây giờ là phương tiện công cộng phải đáp ứng cho tốt .",1.0,0
theo tôi. điều chỉnh theo thế giới,1.0,0
Quá chán.,0.0,1
Fan cuồng Trump đâu rồi? Một doanh nhân thành đạt sao có thể thua lỗ 10 năm trong vòng 15 năm? Nếu vậy thì làm sao có đủ tài năng để làm cho nước Mỹ vĩ đại trở lại? Đừng quên sáu lần phá sản nữa nhé.,0.0,0
What do you know about our old house in cornwall ?,0.0,0
So với tên tuổi em ấy thời đó thì 500 triệu 2 tháng vẫn là ít,0.0,0
"ManU vẫn còn nằm trong nhóm 2 cơ à, tưởng phải tụt xuống nhóm 3-4 gì rồi chứ :')",0.0,0
Bây giờ có 2 tỷ chưa chắc mua được căn hộ dưới 60m2 ở Q. 12.,0.0,0
"Nghe cũng hay, nhưng có vẻ chưa hấp dẫn bằng cuộc đua của nhóc tì trong Star war. Phải có hẻm núi, kẹt đá quanh co, ...xem mới sướng.",0.0,0
"Thời gian này keanu quá bận rộn với matrix và john wick, mấy phần liên tiếp. Toàn bom tấn đc mong chờ",0.0,0
Con cá này mà bắt được nhỉ!,0.0,0
Cũng may tôi chỉ ăn món chay mình tự làm ở nhà.,0.0,0
Vậy sổ hộ khẩu sẽ như thế nào? Giấy chứng nhận quyền sử dụng đất và nhà??? Lại khổ người dân nữa rồi,1.0,0
"Các bức tranh đều tuyệt đẹp. Toàn là những thần tượng một thời của cá nhân tôi. Ấn tượng nhất là bức tranh của danh ca Ngọc Lan, đôi mắt đượm buồn, sâu thẩm. Khi nào có triển lãm, chắc chắn mình sẽ đến xem. Cảm ơn họa sĩ Sa Long rất nhiều, đã lưu lại cho đời những bức họa đầy cảm xúc.PS: mong các thánh từ thiện đừng kêu gọi tác giả bán tranh đấu giá để ủng hộ các kiểu nhé!",0.0,0
"Thu hồi bằng tốt nghiệp thì rất thiệt thòi cho người học, người học phải gánh chịu cái sai của nhà trường. Liệu có cách gì đảm bảo quyền lợi cho người học đây. Còn nhà trường làm sai thì phải kỷ luật những người có trách nhiệm và bồi hoàn thiệt hại cho người học, kể cả thời gian phải học lại nếu có.",1.0,0
"Tôi chúc Anh và gia đình A luôn mạnh khoẻ, bình an và hạnh phúc.! Cháu trai mạnh khoẻ và mau được hoàn thiện hơn để vợ chồng A và khán giả thêm vui.!",0.0,0
"nể ông đặt máy quay ghê, còn hơn cả một bộ phim",0.0,0
Đệm bóng ghi bàn có được tính là bàn thắng không hả các ông cules,0.0,0
"Không biết nói gì hơn, chỉ biết chết điếng người thôi, sao các bé lại xấu số thế. Xin chia buồn!.",0.0,0
"CÁI GÌ CŨNG VẬY QUAN TRỌNG CÓ CHỌN LỌC, CHỌN SAI, CHỌN KHÔNG ĐÚNG THÌ KHẮC PHỤC KHÔNG ĐƯỢC",0.0,0
Mấy xe Nhật ko chịu thay đổi tương lai ko xa sẽ vắng bóng tại Việt nam vì thị hiếu và trình độ con người và suy nghĩ người trẻ Việt Nam bây giờ khác ròi. nhất là anh toyota và xe máy Honda bắt đầu ngấm đòn,0.0,0
"Thật thương tâm và chia buồn cùng gia quyến, trưa nay mình đang chạy xe khu vực này bỗng sét đánh giật tay lái đâm vô lề loạng choạng rồi đi tiếp. Thật khủng khiếp. Trời mưa khi đang nắng.",0.0,0
chúc các bs trên toàn tg bình an mạnh khỏe cầu cho tg sớm kiểm soát được dịch bệnh để nhân loại lại được sống những ngày bình yên không còn ca nhễm,0.0,0
"Giờ hlv trưởng cũng đồng nữa thì thua ,cho cầu thủ hlv đi bán hết cafe đi thôi mà xuống hạng nhất mà diễn hài",0.0,0
đúng là bệnh dịch của nhân loại trăm năm có một,0.0,0
"Qua cơn bĩ cực đến ngày thái lai , cầu mong người dân VN và trên thế giới chung tay đẩy lùi dịch bệnh quái ác này.A DI DÀ PHẬT.",0.0,0
Tưởng Bayern đá lại c1 với barca,0.0,0
"Nhìn con Seltos thô quá, nội thất, khung gầm thì ọp ẹp .",1.0,0
"Ds chỉ có 10 người,mà HK góp mặt đến 4,không thể không phục tài kinh doanh của người HK",0.0,0
Ko đẹp,0.0,1
"Cảm ơn các bạn. Cần phải mạnh tay xử phạt những cơ sở như này, họ thật sự ko còn tình người nữa, thấy em bé còn sống mà mang vứt bỏ, lương tâm họ để đâu?",0.0,1
"AI là rất tốt và cũng để VN theo xu thế, tuy nhiên nhân công VN vừa rẻ vừa nhiều thì AI chỉ nên áp dụng vào những lĩnh vực cần thiết còn những lĩnh vực nào sử dụng được LĐ phổ phông thì sử dụng.",1.0,0
Tôi đã từng sinh sống ở nước ngoài. Cho nên hiểu được rằng nước ta là nơi có cuộc sống đáng mơ ước với nhiều nước trên thế giới.,1.0,0
"Tôi không ủng hộ việc cho học sinh sử dụng điện thoại dù ở cấp học nào, trừ sinh viên, vì lúc này SV ngoài việc học cũng cần phải va chạm, đi làm thêm, ý thức cũng trưởng thành hơn, qua độ tuổi bảo bọc của nhà trường (18t) nên được sử dụng điện thoại. Trong trường hợp bất khả kháng, bộ giáo dục vẫn muốn cho học sinh sử dụng điện thoại thì tốt nhất đưa điện thoại vào đạo cụ dạy học, sắm cho mỗi lớp 5-10 cái, lớp nào đến giờ học cần tương tác công nghệ thì cho mượn đạo cụ điện thoại đó, thay vì bắt tất cả học sinh phải sắm điện thoại vì chắc chắn nếu có qui định mà ko sắm cho con thì bọn trẻ sẽ bị những bạn học có điện thoại tẩy chay.",1.0,0
Thật là Tuyệt vời! Hãy nuôi dưỡng Thiên tài! Chúc mừng gia đình cháu nhé!,0.0,0
Mặt hơi xấu,0.0,1
Đeo khẩu trang còn ngược,0.0,0
Cứ yêu thôi đừng cưới,0.0,0
"Rất nhiều nhà xe trên các tuyến vẫn chưa hoạt động, chứng tỏ họ rất thận trọng, có hoạt động cũng rất ít khách. Nhất là tuyến Huế- Đà nẵng chưa thể hoạt động được.",1.0,0
"Nước Mỹ vĩ đại, hiện nay Mỹ vẫn là nước đứng đầu thế giới, nhưng hiện nay giống như một lực sĩ vĩ đại nhất đang bị bệnh, bị bệnh Covid. Nhưng Mỹ sẽ vượt qua được vì họ còn nhiều người rất giỏi, công nghệ, tiền bạc, tài nguyênv.vv họ vẫn là hạng nhất. ",1.0,0
Chắc chắn là không nên rồi. Vì không có điện thoại thì học sinh vẫn học tốt mà.,0.0,0
Lượt đi hồi tháng trước lúc đó đội thua áo màu sọc xanh đỏ thẫm sao lượt về lại mặc áo xanh dương nhỉ? Tỉ số 2 lượt cũng không khác nhau mấy. Có ai biết chỉ giùm tui cái.,1.0,0
Tất cả người nhập cảnh về đều phải cách ly bắt buộc 30 ngày thì mới an toàn được,1.0,0
Đây mới là người phụ nữ mạnh mẽ. ,0.0,0
Tôi dc nghỉ 3 ngày nhưng phải làm đơn. sau đó về dạy bù. Coi như xong nợ.,0.0,0
"Bạn đăng ký lái thử cả hai xe rồi đưa ra quyết định, xem comment mỗi người một ý khen có chê có. Thực tế xe Vinnfast nhập toàn linh kiện hãng có uy tin về lắp ráp trên dây chuyền tự động bằng Robot, bảo hành 5 năm hoặc 150.000km đến bao giờ cho hỏng.",1.0,0
"Khổ thân các con. Những đứa trẻ có cha có mẹ thì những lúc ốm đau được nâng niu chăm sóc, còn các con phải tự thân chẳng có ai mà làm nũng. Thương thắt lòng!",1.0,0
"Vài phút tim đã ngừng đập, và chắc là chết; Thế mà các BS vẫn kịp truyền máu cứu được chó. Thật là nhanh chóng và thần kỳ thật.",1.0,0
Em đang đi bản tiêu chuẩn đấy sau khi thay dầu lần đầu xong thì đi nội thành tầm 7l9 đến 8l6 bác à e thấy đi ôn hoà vs người vừa tiền như e thì thấy nó rất oke hợp túi tiền hữu dụng còn các cụ khác thì như nào e k biết .,1.0,0
ĐẤT BÌNH DƯƠNG BÌNH PHƯỚC ĐANG SỐT NHẤT CẢ NƯỚC CÓ TIỀN SAO KO ĐẦU TƯ NGAY ĐI BẠN,0.0,0
"Một nụ hôn say đắm, sau những lời đầu tiên.",0.0,0
"Nguyện ngày an lành, đêm an lành, covid đã làm mọi chuyện thay đổi quá nhiều rồi :VN:",0.0,0
Tầm giá đó bạn tìm con Ciaz đời 2018-2019.,1.0,0
Mình đang chạy Nissan Sanny XV và đang rất hài lòng. GD đang có nhu cầu lên 7 chỗ,1.0,0
"Chưa có tác phẩm thiếu nhi nào gây ấn tượng với mình suốt thời niên thiếu như tác phẩm này !!Nhà văn viết từ năm 17 tuổi, Chắc thai nghén nó từ 15, 16 ... Cha chả thảo nào cậu Dế mèn này khắc hoạ được tính cách nhân vật nổi trội và đúng như ngoài đời thế chứ .Cảm ơn nhà văn, Cảm ơn báo vnexpress !",0.0,0
"Theo mình nên chạy thử cả 2 xe để cảm nhận. Seltos mới ra, lại quảng cáo rầm rộ người ta không để ý cũng lạ. Nhưng kona 2.0 lại khác nhé, đẹp, an toàn, option miên man, máy lại bốc nữa. Cứ nhìn lại vote biểu quyết là hiểu à.",1.0,0
"Ý tưởng rất hay, ủng hộ phương pháp này.",0.0,0
 Akon giờ béo ú,0.0,1
"có hiếu hay bất hiếu đó là 1 định nghĩa không rõ ràng, ví dụ 1 người con tháng nào cũng gửi 1 triệu về cho bố mẹ nhưng cuối năm thì bán đất của bố mẹ lấy vài tỷ thì gọi là có hiếu hay sao??",1.0,1
"Tuy rằng quan trọng trong đời sống, nhưng thì tiền của cũng chỉ là vật ngoại thân, khi chết chẳng mang đi được. Có thể đến độ tuổi nào đó, con người ta mới sáng tỏ, được không quá vui, mất chẳng buồn nhiều, suy cho cùng tất cả cũng chỉ là bụi đất mà thôi.",1.0,0
Chương trình này thiếu một đạo diễn tầm cở và thiếu một MC ấn tượng hơn.,0.0,1
Bị hại có âm mưu từ trước nên mới khóa cửa phòng như vậy. Thật là kinh hãi.,0.0,1
Chúc Tổng thống Trump mau vượt qua sự trở ngại cuối cùng của năm để tái nhiệm.,1.0,0
Yeah. Rất yomost. Thà môt phút huy hoàng rồi vụt tắt,0.0,0
"các bạn phải biết rằng TQ có lịch sử 5000 năm, họ cũng có khoa học của riêng họ",1.0,0
Lên tivi chưa mà sao người dân các vùng quê chưa nắm ta,0.0,0
Lẩm cẩm thế này còn gì đủ năng lực và trí lực để lãnh đạo đất nước.,0.0,1
"Ai cũng nghĩ cho mình!!! Phạt hay không phạt lương tâm rõ nhất, nhân quả đến trong tầm tay.",0.0,0
"Bạn nên mua bảo hiểm, nhưng hãy tìm người tư vấn viên khác. Vì người hiện tại tư vấn không nói rõ được mất cho khách -> thiếu lương tâm, trách nhiệm.Mèo đã mua bảo hiểm, và tìm hiểu rất kỹ. Ví dụ bạn mua gói 1 năm đóng 20tr, trong 20tr này họ sẽ trừ các loại phí bảo hiểm rủi ro, phí hợp đồng, phí y tế, phí ung thư -> sau cùng mới còn lại 1 khoản được tính lãi suất, trừ 1 hồi còn cỡ 7-8tr gì thôi. Chứ không phải đóng 20tr thì được trả lãi trên 20%.Tổng tiền bảo hiểm được trả lại lũy kế qua các năm sẽ dần tiến tới gần bằng tổng số tiền mà bạn gửi vào. Ví dụ bạn mua gói 12 năm, mỗi năm 20tr -> tổng gửi vào là 240tr => năm thứ 13 đáo hạn thì khi đó mức mà bạn rút được về sẽ gần 240tr. Nếu không rút về mà cứ để đó thì lúc này mới bắt đầu được lãi gần bằng ngân hàng.Mèo mua xong rồi thì cảm thấy rất an tâm, lỡ có tai nạn, ốm đau thì chữa trong số bảo hiểm chi trả. Trong vòng mấy chục năm tới bạn ko thể chắc chắn được là ko bao giờ bệnh.Số tiền chữa bệnh lớn hơn tiền lãi bank nhiều. Lỡ mà tử nạn luôn thì ba mẹ có tiền đi du lịch, ko lo cuộc sống tuổi già.Bạn nên tham khảo thêm vài bên bán bảo hiểm, ai mà nói rõ như Mèo nói ấy thì mới tin được. Chứ toàn nói cái hay, giấu nhẹm các điều khác thì bye bye.",1.0,0
"""Trung Quốc là nơi kinh doanh dễ dàng nhất trên thế giới, với thị trường bán lẻ lớn, bạn có thể có bất kỳ điều gì cần cho chuỗi cung ứng, từ linh kiện cho đến nguyên liệu thô. Tất cả đều có thể dễ dàng tìm thấy ở đây"" - có lẽ vì thế mà các công ty đều muốn đến TQ kiếm tiền cả.",0.0,0
Cảm ơn bác sĩ rất nhiều!,0.0,0
Tuyệt,0.0,0
Bản thân tôi thấy việc bỏ nội dung kiểm tra 1 tiết này nó bất cập sao ấy.1. Việc kiểm tra 1 tiết này thì nó có lợi gì đến việc học của HS .2. Kiểm tra 1 tiết nó có chiếm nhiều thời gian trong toàn kỳ học của HS không.3. Trên nguyên tắc HỌC THÌ PHẢI CÓ KIỂM TRA ĐÁNH GIÁ mục đích để HS có phương án học cho phù hợp.Vậy nếu bó kiểm tra 1 tiết thì sẽ tgays vào đó là gì hoặc cách đánh giá HS như thế nào. Và nếu có thì chỉ là thay đổi tên gọi thôi.,1.0,0
"Thích xe Nhật thì lấy Ciaz đi bác, bản nâng cấp cực đẹp, trang bị ngon lành cành đào chứ lấy thùng tôn mà còn số sàn để chạy taxi à",1.0,0
"Tất nhiên không phải tập tục quy định nào của thời xưa cũng đúng. Mỗi thời mỗi khác ! Tuy nhiên, không phải tự nhiên mà người thời xưa đề cao sự hiếu thuận ( đưa vào cả luật ) và trong quan hệ huyết thống, sự hiếu thuận là sợi dây chính yếu kết nối các thế hệ. Kinh tế thị trường ( trao đi đổi lại ) đi cùng giáo dục nặng về bán kiến thức, coi nhẹ lễ giáo + sách báo tây phương du nhập..đã làm cho không ít người ngộ nhận và lầm lẫn, thèm khát vật chất, mang cả yếu tố trao đổi, sòng phẳng, có đi có lại của thị trường.. vào việc thực hiện nghĩa vụ của mình ?!Trong thừa hưởng tài sản của cha mẹ, tội bất hiếu được hiểu là ""đòi phân chia tài sản ra ở riêng"" hay ""vì tài sản mà tỏ ra thiếu lễ độ""",1.0,1
"Chỉ những năm đầu thôi,giờ cũng xoàng như Messi vậy.",0.0,0
Phần thưởng cho các em thi tuần quá ít so với giải thưởng trò chơi trên truyền hình. Các em học giỏi thì ở đâu cũng giúp ích cho đất nước.,0.0,0
Tôi cần một bản án thật nghiêm minh nhằm bảo vệ trẻ em khỏi bạo hành.,0.0,0
Thật không thể tưởng tượng nổi khi đứa bé không có khả năng để bảo vệ mình. Từ bà ngoại đến giáo viên trường học báo cáo lên chính quyền. Chính quyền cấp xã mời người cha bất nhân lên ký giấy cam kết rồi cho về để đứa bé bị bạo hành tiếp.,1.0,0
"Thức uống có đường rất có hại cho sức khoẻ. Ở nước ngoài nhiều người loại hẳn đường ra khỏi dinh dưỡng. Trong khi ở vn thói quen uống nước ngọt quá phổ biến. Đa số khi ăn thì sẽ có vài chai Coca, Sting trên bàn. Có lẽ do sức ảnh hưởng của quảng cáo",1.0,0
"Bức tranh vẽ Cô Ngọc Lan không đẹp, không đúng gương mặt của Cô và thần thái của Cô, nhất là đôi mắt, một nữ ca sỹ tài hoa xuất chúng.",0.0,0
Phải thông báo cho các nước hay đánh bắt cá voi như Nhật Bản và Trung Quốc về sự tuyệt chủng của loài cá voi xanh. Để họ ý thức được vấn đề này!,1.0,0
"Tầm 300tr lên chọn Fadil vì.. Số còn lại trả 2năm không ls. BH 5 năm hay 100ng km là đủ muốn đổi xe, phụ tùng rẻ.. i10 2017 là hết BH và sẽ phải chi phí bảo dưỡng, sửa chữa nhiều.Chẳng ai nhìn con Fadil với i10 mà oánh giá trị của bạn hết..",1.0,0
Tạo công ăn việc làm thu nhập cao cho họ thì sẽ không còn ai rảnh mà đi đánh bạc cả.,1.0,0
"Không ngại xăng cộ, quất hẳn Camry 3.5Q 2007. Xe này phom dáng đẹp, đi đèo dốc khỏi lo. Nếu không cứ chọn Camry từ 2005-2006. Đây là dòng xe mà thợ đã khẳng định máy móc thuộc loại nồi đồng cối đá. Đừng nghe mấy thánh phán mua xe mới hạng A, B. Xe Hàn nhiều option thì chỉ thích lúc ban đầu, sau vài năm nó vật cho.",1.0,0
Chắc là do 1 mối tình ngang trái giữa cá sấu và cá heo vào đêm trời ko có nắng:)),0.0,0
Loài này có nguy cơ cao với loài người. Cần loại bỏ.,0.0,0
soluto luxury vừa đủ tiền,1.0,0
Bọn này là quỹ dữ đội lốt người.,0.0,1
"sản xuất cái bật lửa tới tay người tiêu dùng có 1500đ bán lẻ. nghĩa là giá nhà máy là khoảng vài trăm đồng, có làm đc không.",1.0,0
"Bước lên đỉnh đã khó, duy trì nó còn khó hơn, chúc Bayern tiếp tục duy trì sức mạnh của mình ở mùa bóng này!",1.0,0
Xả được về miền tây cho bà con mình bớt khổ.,0.0,0
'Đánh giá chương trình lớp 1 nặng là chưa xác đáng'. Ngài nói Đúng rồiVì chương trình học không cân được bằng kilo gam,0.0,0
cam ơn. dễ hiểu nên phổ biến rộng rãi cho người tham gia giao thông hiểu luật,0.0,0
Moon Nguyen đáng yêu quá.,0.0,0
"Nút cát lái như ma trận, đã vậy cầu vượt vừa cua gấp vừa dốc. Xe contener, cái đầu kéo vừa lên đốc đã phải cua gấp nên cái thùng nó vặn cái đầu lật!",1.0,0
Vô cùng ngưỡng mộ đất nước và con người Cu Ba ! tuy còn rất nhiều khó khăn nhưng với một tinh thần giúp đỡ trong sáng và cao cả của các Bạn đã làm lay động rất nhiều trái Tim trên trái đất này trong đó có rât nhiều người dân Việt Nam. Tôi rất đồng ý với đề cử giải Nobel Hòa bình cho các Bác sỹ vì rất xúng đáng được nhận phần thưởng cao quý đó !,0.0,0
