comment,constructiveness,toxicity
"smartphone gây nghiện kinh khủng, bây giờ bước vào một quán cà phê thấy phần đông người ta cắm cúi vào cái điện thoại. mà suy ra như bản thân tôi cứ có thời gian mà mò cái điện thoại, xa nó tí cảm thấy thiếu thiếu. cho nên là nếu cho các bạn học sinh sử dụng liệu các bạn ấy có không bị nghiện cái điện thoại rồi xao nhãng học tập không? khi mà đã được công khai sử dụng điện thoại thì bao nhiêu trò vui ở trên internet các bạn ấy có cưỡng lại nổi không. chưa kể việc gì cũng có thể tra trên google thì các bạn ấy sẽ ảo tưởng sức mạnh về kiến thức, cứ tưởng cái gì cũng có thể tra trên mạng cần gì học thuộc nhưng vào các kì thi thì sao. các kì thi đâu ai cho sử dụng điện thoại. còn nói là cho sử dụng điện thoại để tiếp cận công nghệ rồi đổi lại rất nhiều việc không thể kiểm soát được thì không đáng. các thiết bị công nghệ mà học sử dụng thì cùng lắm 1 tháng là thành thạo, còn những môn như tin học thì đã có phòng máy tính. còn nói là có điện thoại để phụ huynh liên lạc với con thì sau giờ học mở điện thoại lên là được tại sao phải cho học sinh sử dụng trong tiết học chứ",1.0,0
Án binh bất động cũng là 1 tuyệt chiêu để người khác không bít mình đang làm gì và nghĩ gì đợi thời cơ ra tay với đối phương,1.0,0
Ông Trump sẽ tung đòn phản công nước rút vì đó là sở trường của Ông Trump.,1.0,0
"""Chỉ những đôi giã cào lớn, rê quét dọc ngang ngư trường xa mới bắt được nó.""Bắt kiểu tận diệt này thì vài năm nữa ngư dân đi làm công nhân hết.",0.0,0
ác quỷ,0.0,1
"Cứ đề xuất cấm xe máy, cho đi xe đạp thì ách tắc giao thông còn hơn nhiều, vì tốc độ xe đạp rất chậm.",1.0,0
Buồn cho khúc ruột miền TrungNăm nào cũng chịu bão bùng khổ đauMong sao bão hãy quay đầuTung hoành giữa biển đừng vào quê taĐừng gây đau khổ xót xaĐừng làm nước mắt mẹ già tuôn rơiĐừng vào tàn phá nước tôiĐừng làm lo lắng lòng người xa quêĐừng gieo cay đắng não nềMiền Trung khổ lắm đừng về bão ơi.,0.0,0
"Cứ từ từ, xem ai có cơ hội đắc cử rồi mới tính!",0.0,0
"Không thấy sự ăn năn hối lỗi, triệu tập không có mặt. Đề nghị có tình tiết tăng nặng",0.0,0
"Trump sử dụng chiến thuật ngắt lời liên tục, nhằm mục đích cho BIDEN nói hớ, nói sai, quên nội dung đang tranh luận ... Ngoài ra, những đề tài tranh luận đều không phải lĩnh vực mà Ông đang làm tốt. 1-0 cho BIDEN",1.0,0
"Không thể phủ nhận: Các con nhà Trump thông minh, tài giỏi và có ảnh hưởng trong xã hội Mỹ.",1.0,0
"Có nghĩa là đưa một vệ tinh lên ghép nối với vệ tinh đang cần được ""cứu"" trên quỹ đạo, sử dụng động cơ của vệ này kéo vệ tinh kia về đúng quỹ đạo hoặc là điều chỉnh vệ tinh đó đi theo quỹ đạo mong muốn để tiếp tục hoạt động.",1.0,0
Âm nhạc là món ăn mà mổi người mổi khẩu vị không ai giống ai ! Tôi thích phở còn bạn thích bánh canh sao lại lấy bánh canh ra chê phở . Sầu riêng cố thối không khi nó vẩn là món khoái khẩu của nhìu người . Âm nhạc củng vậy thôi đừng cổ súy quá,1.0,0
"oi trời...mình gần 40 tuổi mới biết vụ này. cứ tưởng cho con ăn rau nhiều sẽ có vitamin, tot cho sức khoẻ.",1.0,0
"Tôi không đồng ý hành vi giao cấu. Mấy cháu nó nhỏ và nó rất sợ ép nó bằng vũ lực hoặc về tinh thần mới thực hiện được, phải là tội hiếp dâm nhiều lần.",1.0,1
Hi vọng chương trình tiếp tục phát triển.,0.0,0
Kể cũng đáng thương cho Rô khi nài nỉ ở lại để kiếm vài QBV tình thương do Perez ban phát nhưng bị ngó lơ và cho out. Messi thì CLB tìm mọi cách giữ lại và chìa thêm vài năm hợp đồng mới.,1.0,0
Tôi thấy cuộc tranh luận rất hay biden nhắc đến covid tại sao để lan tỏa đỗ cho trump nhưng chính trump là người đã ngăn các chuyến bay còn lúc đó biden và pelosi là người chống ngăn các chuyến bay có vẻ biden đuối lý hơn còn 2 đợt tranh luận nữa xem biden tấu hài như thế nào nữa,1.0,0
Chúc DVH luôn vui mạnh thành công và cống hiến cho khán giả nhiều bản hit...! ,0.0,0
Giọng hát của Hoài Lâm khiến tôi chìm đắm trong những cảm xúc mà e gửi vào bài hát. Những rung cảm chân thật nhất mà chỉ ở giọng hát của Lâm tôi mới thấy được. Cám ơn em đã cho tôi những trải nghiệm tuyệt vời.,1.0,0
"Không nên, sự ỷ lại điện thoại quá nguy hiểm, Học sinh bây giờ tính nhẩm thua xa ngày xưa, động cái gì không biết là tra google, rời điện thoại là như người mất hồn. Thực sự không biết sẽ đọng lại trong đầu cái gì. Điện thoại có thể tăng lên kiến thức xã hội nhưng chắc chắn không tăng thêm kiến thức và tư duy trong việc học tập. Mà học sinh không cần thiết tăng lên kiến thức xã hội, cái cần là kiến thức ngấm vào máu của học sinh.Mấu chốt là bất bình đẳng trong giáo dục, rất nhiều học sinh không thể trang bị smart phone để học tập trong khi bố mẹ họ vẫn đang dùng cục gạch",1.0,0
Brad quá tinh tế khi diện đồ của brand này. Brioni cũng thuộc dạng tầm cỡ và phải Brad mới xứng tầm.,0.0,0
Ông mang khẩu trang ngược rồi,0.0,0
Nhìn trên phim Hàn ngoài đường đâu đâu cũng Hyundai,0.0,0
Theo Azerbaijan thì 2 Su-25 đang bay thì ngọn núi lao tới tông trúng 2 Su-25...,1.0,0
Công an bắt tội phạm quá siêu.,0.0,0
"Quá đúng, là giáo viên trong trường thì phải có trách nhiệm bảo vệ TRẺ EM ĐẾN CÙNG TRONG MỌI TRƯỜNG HỢP. Những cô giáo này đã chứng tỏ KHÔNG ĐỦ NĂNG LỰC VÀ PHẨM CHẤT CỦA NGƯỜI GIÁO VIÊN (đặc biệt là trong trường mầm non).... MẸ CỦA EM Ở TRƯỜNGLÀ CÔ GIÁO MẾN THƯƠNG ... ",1.0,0
Cứ như là xem phim ý nhỉ. tuyệt vời,0.0,0
"Khốn nạn. Cả 2 chị em đều sống bất nhân tính, giao cấu với ngay cả cháu ruột của mình, lũ ác độcMong pháp luật xử lý nghiêm khắc với 2 tên này",0.0,1
Dân tình bây giờ đã bắt đầu thờ ơ rồi! Chả ai chịu đeo khẩu trang nơi công cộng nữa! Đề nghị kích hoạt lại chế tài phạt 300k nếu không đeo khẩu trang ra đường,1.0,0
"Cầu Cát Lái đã trễ hẹn nhiều lần , mong lần này thành hiện thực.",0.0,0
Tôi muốn chuyển cho anh ít tiền ủng hộ,0.0,0
"Là người cha của hai đứa con, con gái thứ hai của tôi cũng đang trong giai đoạn tiêm chủng, thực sự mỗi lần đi tiêm là tôi lo lắng, bất an vô cùng. Tội nghiệp cháu bé, xin được đồng cảm với gia đình cháu.",1.0,0
Khi bạn gặp hoạn nạnNgười cho bạn 10k là bạn của bạnNgười cho bạn 100k là bạn thân của bạnNgười cho bạn 1tr là người nhà của bạnNgười cho bạn 10tr là cha mẹ của bạnNgười cho bạn 500tr chỉ có thể là cty bhntNếu ai ko thể cho bạn mình 500tr khi họ gặp hoạn nạn thì đừng ngăn cản họ mua bhnt.,1.0,0
Được quảng cáo không chất bảo quản nhưng theo tôi lại có hại vì được bán online vận chuyển từ Hà Nội vào không bị hư mới là lạ. Hiện nay kinh doanh online tràn ngập trên mạng. Rất mong cơ quan chức năng có chế tài quản lý loại hình này.,1.0,0
"Chó nhà em không cắn đâu nha, mà nó đứng lên rồi đấm luôn!",0.0,0
Tôi phản đối. Hãy để các cháu qua 18 tuổi mới dùng.,0.0,0
Em thấy mấy thím đi đâu cũng được ngoại trừ Ấn Độ.,0.0,1
Bác lại tranh thủ nghỉ ngơi rồi. Thật cao tay quá đi,0.0,0
"Thiệt chứ bà 67 tuổi mà khoẻ và dũng cảm quá,nhưng thật mới nhìn hình toàn thấy nét cụ ông không à!",0.0,1
"Mua Honda City đi bạn, đời 2014-2015 khoảng tiền đó, nhưng xe Nhật ít hư hỏng vặt.",1.0,0
Chắc do mình lạc hậu nhưng thú thực là không thấy đẹp chỗ nào cả xD,0.0,1
"mazda2 mới, nhập Thái. Bạn lái thử xem",1.0,0
Cái họ có chưa chắc nhiều người có - không khí quây quần của gia đình.,0.0,0
Cầu mong ông Biden âm tính. Không mấy người ủng hộ Trump lại nói đeo khẩu trang có ích gì.,0.0,0
RẤT TIẾC LÀ LÚC MESSI ĐÒI ĐI REAL KO CÓ ĐỘNG THÁI GÌ.CHỨ KO ĐÃ CÓ 1 MESSI DỮ TỢN HƠN RỒI.CUỐI CÙNG THÌ CHẲNG CÓ CHUYỆN GÌ XẢY RA CẢ .,0.0,0
"Hàng ngày đọc báo chỉ hóng tin như này là thấy đời phơi phới. Mong tất cả mọi người cảnh giác, nâng cao ý thức phòng dịch để Việt Nam không có thêm bất cứ tin buồn Covid19 nào nữa.",1.0,0
"Thương con, chia buồn với GĐ. Khám nghiệm pháp y và đưa kết luận cuối cùng để các GĐ không hoang mang",1.0,0
"Ko nên mua theo kiểu bạn quen có 1 mảnh, đất rất nhiều và mua phải xem xét kỹ, 1 - -2 tháng cứ mặt tiền hoặc đường nội bộ phân lô khu hót đông dân cư, ko kiểu mua theo cảm tính là nghèo muôn thủa, phải có kế hoạch khảo sát và hoạch định rõ ràng.",1.0,0
Chiến lược là bán hàng online và dịch vụ chất lượng kèm theo. Theo tôi nghĩ đó mới là chiến lược tương lai của bất cứ dịch vụ nào,0.0,0
Khi đêm mới nằm mơ thấy bảo đi vào tỉnh Quảng Bình.mong sao đó không phải là sự thật.,0.0,0
Sau cơn mưa trời lại sáng. Sau mưa bão thị lại xuất hiện cảnh tượng đẹp của thiên nhiên.,0.0,0
"Tôi , một người Mỹ gốc Việt , rất yêu quý ông Joe Biden và sẽ bầu cho ông ấy",0.0,0
Nên rào chắn các nơi ao hồ đề phòng trẻ em.,0.0,0
"Chúc mừng cô ạ, giờ trông cô đẹp lắm. Cháu mới lớp 10 con trai đã cảm nhận đc nghi lực phị thường của cô ấy ạ",0.0,0
"Mới đi xem trực tiếp 2 xe này.Tôi ưu tiên attrage hơn vì thương hiệu và xuất xứ. Nếu bản full sẽ chọn attrage nhưng ra biển gần 500 rồi. Bản base nhìn attrage lại quá chán, nội thất ko khác j con xe tải 1.5 tấn.",1.0,0
Kết đẹp cho cuộc tình tay 3,0.0,0
Tập thể dục kiểu này dễ theo ông bà tổ tiên lắm...!,0.0,1
Nhìn cách tính chống mặt luôn.,0.0,0
"Nghe cái tin Joe Biden dc đề cử noben hòa bình, và nhân vật có ảnh hưởng nhất năm tôi cười đau bụng luôn đó",0.0,0
"Trận ck luôn luôn là những trận đấu khó,kể cả bạn được các chuyên gia thật lẫn chuyên gia online đánh giá tỉ lệ thắng đến 99%",1.0,0
"hãy phát bao cao su miễn phí cho học sinh nam lẫn nữ thì nạo phá thai sẽ giảm, coi việc trong bóp có bao cao su là chuyện đương nhiên và bình thường",1.0,0
"Có tiền đó xong rồi làm gì. Còn đâu đội bóng hùng mạnh ajax làm điên đảo châu âu. Real, Ac, bayern, Ajax từng là tứ trụ của châu âu nay chỉ còn real, bayer giữ đc phong độ",0.0,0
"Yêu cún cưng quá, tận tâm hết lòng với chủ và cuối cùng có cái kết có hậu. Xin chúc mừng",0.0,0
"Thật ngạc nhiên khi không có Laos , khách Trung Quốc và Hàn Quốc , Châu Âu đến Laos du lịch rất nhiều . Hay là đất nước họ chưa có công nghệ phát hiện nCoV?",0.0,0
Mọi người cho mình hỏi nếu nhận thư (email) từ ngân hàng đòi nợ thì có khiếu kiện họ được không? Có được bồi thường danh dự không?.,0.0,0
Giờ không còn cá nữa! Ngày xưa tôi đi tát ao (ao làng không ai quản lý) ngủ qua đêm trên bờ để trông cá. Ôi tuổi thơ của tôi....,0.0,0
Nghệ sĩ diễn viên thường có những cảm xúc rất khó kiểm soát. Chúc em vẫn giữ được nụ cười trên thiên đường nhé!,0.0,0
Trước mê mẩn cô ca sĩ này. Đúng thời gian trôi nhanh,0.0,0
Đeo khẩu trang che mặt hả ? mở ra coi gian ác cỡ nào?,0.0,1
"Hành vi của Đi không thuộc trường hợp giết người do trong trạng tái tinh thần bị kích động mạnh, mà là giết người.Ôi trời, người ta vừa mang súng đến để giết mình (may không nổ) gặp tôi cũng sốc kích động mạnh, mất suy nghĩ ấy chứ.",1.0,0
Duy trì được số ngày không ca lây nhiễm công đồng lúc này là vô cùng quan trọng. Các nước căn cứ vào thành quả này để mở cửa với Việt Nam !,1.0,0
Thật là vi diệu!,0.0,0
Xem cuốn phim Speed anh đóng cùng Sandra Bullock năm 1994. Một bộ phim hành động hấp dẫn từ đầu tới cuối và yêu thích những phim anh đóng cho tới giờ,1.0,0
Mr. Đàm vẫn đẹp trai và độ hót vẫn không hề giảm,0.0,0
"Cá rô đồng rất ngon, đánh vảy, rửa sạch, mổ cá moi hết ruột, sau đó lấy lá chanh thái thật nhỏ nhét vào bụng cá cùng một tý muối, xiên vào chiếc que tre, nướng. Ăn quá ngon luôn, đấy là chuyện 50 năm trở về trước, giờ mới kể.",1.0,0
Chuẩn bị có món cơm cháy khét đen sẽ thâm nhập thị trường.,0.0,0
Sarri nói đầy bất lực và cay đắng: Juve là đội không thể huấn luyện. Vậy đủ hiểu!,0.0,0
Nước dữ thật. 1 chiếc xe hơi cũng bị cuốn trôi,0.0,0
"Tôi nghĩ,tiền đạo của ông sắc bén hơn nữa thì kết quả sẽ khả quan hơn rất nhiều",1.0,0
Đề nghị các cấp chức năng xem xét lại bản án.,0.0,0
Không chừng hiện tại chúng đã hoàn toàn xáp nhập vào nhau rồi,0.0,0
Đáng lo và thật sự quan ngại!,0.0,0
Bài viết phân tích hay,0.0,0
Sevilla cố gắng đưa được BM đến luân lưu thì có thể làm nên chuyện. Đa số BM thường cho Alaba và Boateng sút penalty mà 2 chủ này sút hên xui lắm.,1.0,0
Cám ơn tất cả các Bác đã tận tâm lo cho 2 bé. Chúc 2 con có cuộc sống vui tươi như bao bé khác.,0.0,0
Tội nghiệp các em nhỏ Châu Phi,0.0,0
"Vâng, lần sau mời ông ấy thử đè ngạt thở con cá sấu xem sao.",0.0,0
Gắn thêm khẩu súng máy trên lưng nữa thì các bác lại chạy rẽ tóc.,0.0,0
"Đẹp,sắc sảo,thông minh!",0.0,0
Nếu các cô ấy không can ngăn hay bảo vệ cháu bé khi có mặt lúc đó thì các cô ấy đáng bị xã hội lên án. Chứ đình chỉ công tác cái gì? ,0.0,1
Các tập đoàn TQ thật sự rất biết chọn đối tác và phát triển thị trường. Sự kết hợp của Alibaba và Grab sẽ cực kỳ mạnh,0.0,0
"Thượng đế đang thử thách ông , ông nhất định sẽ vượt qua kiếp nạn, và ông sẽ tái đắc cử, nước Mỹ đang chờ ông đắc cử để tiếp tục hành trình nước Mỹ sẽ vĩ đại trở lại .Cầu chúc ông sớm bình phục .",1.0,0
"Quá giỏi, rất ngưỡng mộ e.",0.0,0
"Nghe nói ở Sing có dịch vụ giao đồ ăn đặt theo tháng, chọn món theo menu sẵn có theo từng tuần trên app luôn để đỡ hôm nào cũng phải lo chọn, đồ ăn thì nấu từng ngày tươi mới. Họ để vào các cặp lồng, đỡ rác thải môi trường, mà cam đoan là sạch sẽ, hôm sau giao mới lại lấy lại cặp lồng cũ. Thường các gia đình bận rộn đặt luôn cho bữa tối thứ 2-6. Hy vọng sắp tới VN cũng có dịch vụ tương tự, bảo đảm sạch sẽ, bảo vệ môi trường. Chứ sơ chế sẵn thế này thì thực ra giống đồ làm sẵn trong siêu thị thôi, càng ngày càng công nghiệp hóa giống Tây rồi.",1.0,0
"Hai cha con tôi rất thích ""Ròm"", luôn mong được xem film. Chúc đạo diễn và film gặt hái được nhiều thành công.",0.0,0
Xin chia buồn cùng gia đình các cháu,0.0,0
"Rất khó để đo lường Pirlo ở Seria khi ông cầm Juve. Nếu Pirlo cầm AC Milan ở thời điểm này và làm nên điều gì đó, như đưa Milan vào Top3 chẳng hạn, lúc đó mới thực sự đánh giá một cách chính xác được. Còn cầm Juve chơi ở giải quốc nội, e là quá dễ dàng cho Pirlo.Với một đội bóng đá như mơ ngủ mùa vừa qua vẫn vô địch - chức vô địch thứ 8 liên tiếp thì thử hỏi, Pirlo làm gì để né tránh chức vô địch tiếp theo? Hoặc giả ông không thể vô địch thì cũng không đầy đủ cơ sở kết luận ông chưa thể sẵn sàng bước lên vũ đài ánh sáng.Hãy đánh giá Juve vào cuối mùa, với các thứ hạng ở các giải đấu Juve tham gia và nhìn nhận chi tiết cách Juve chơi ra sao. Nên nhớ, mùa này Juve mạnh hơn mùa trước rất nhiều. Dzeko, Melo và cả Kulusevki là những bản hợp đồng bổ sung cực kỳ chất lượng.",1.0,0
Đổi tên sẽ kéo theo thay đổi giấy tờ cá nhân và cơ sở kinh doanh tốn tiền và tốn công vô cùng,1.0,0
"Bale về TOT đá 4-3-3 thì bá đạo, Bale và son đá 2 cánh, kane đá cắm thử hỏi hàng thủ nào chịu nổi",1.0,0
Một chai xịt muỗi hay một nồi nước sôi là tiêu.,0.0,0
Nói thật chứ điểm sàn ĐH y thấp chả có ý nghĩa gì cả.,0.0,0
Đã là tự nhiên thì hãy để cho nó được tự nhiên,0.0,0
"Bạn mua vừa để đi cá nhân vừa để chạy dịch vụ thì tốt nhất nên mua i10 vì so với fadil nó rộng rãi, bền bỉ và tiết kiệm hơn nhiều.",1.0,0
Ứng với câu ''lưỡng đầu thọ địch'',0.0,0
"Start up ở tuổi 34 không điều gì là dễ dàng, Messi cố lên. Cứ phong độ này có khi vào C1 gặp Juventus lại ngồi dự bị thì buồn lắm.",1.0,0
"Tại sao phải : heo quay chay , pate chay , thịt kho chay , cá ngừ chay ???? Tâm còn xao động thế ! Ăn chay là sự đơn giản mà người ta vẫn thích cầu kỳ bó tay !",0.0,0
"Đập tràn đã có từ lâu, dân địa phương mà không tuân thủ thì biết trách ai bây giờ",1.0,1
Tôi đề nghị cần cách ly 14 ngày cho bảo đảm an toàn. Cách ly ít quá nguy cơ tiềm ẩn rất cao.,0.0,0
Nếu không muốn đẻ nữa các đàn ông có thể thắt ống dẫn tinh cho phụ nữ đỡ mệt trong việc tránh thai được không. Ý kiến mình đa phần đàn ông không đồng ý nhưng như vậy cũng là cách yêu thương vợ mình trong hôn nhân phải không ạ.,1.0,0
Tuổi thơ ùa về hồi nhỏ tui bị quài luôn .Nhà chị em tôi toàn là con gái mỗi lần bị dị là cả nhà cười toét miệng còn tôi thì đau thấu trời,0.0,0
"Xem Arsenal được mấy trận Arteta dẫn dắt , cảm thấy anh này rất có tiềm năng, đã áp đặt được chiến thuật lên đội bóng rõ ràng rồi có cả cá tính riêng nữa , không uổng công đi tầm sư học đạo ở ManCity .Bây giờ ông chỉ cần kinh nghiệm và thời gian thôi.Tiếc nhân lực trong tay cũng có hạn. Nhìn mà chán cho ông Solsa ở MU chỉ giỏi là thấu hiểu cầu thủ nhưng chả có màu riêng và cá tính gì hết.",1.0,0
Các nhà khoa học cứ chờ và có câu trả lời sớm,0.0,0
còn mấy nước nữa thôi là bít bản đồ thế giới rồi,0.0,0
"thanh niên bây giờ ko hiểu nổi,ngông nghênh côn đồ",0.0,1
"Bây giờ ông Trump lại có thêm kẻ thù rất nguy hiểm là nCoV, hy vọng ông vượt qua mọi đối thủ của mình.",0.0,0
"Xem đá bóng từ thời Maradona còn đá. Nếu cầu thủ lành lặn hoàn toàn, đỉnh cao phong độ, được đá hết khả năng trong một trận cụ thể (không tính cả mùa) thì mình xếp như sau: 1/ Ronaldo Lima (kĩ thuật cá nhân siêu đẳng, chịu áp lực cực giỏi, luôn toả sáng rực rỡ ở những trận cầu đinh WC 2002, 98 là ví dụ điển hình, riêng năm 98 chung kết bị động kinh không tính, các trận trước thì đá quá hay) , 2/ Maradona (kĩ thuật siêu đẳng, lãnh đạo giỏi, truyền cảm hứng giỏi, tài năng ở Napoly và WC nói lên tất cả, Pele không chấm vì mình ko tận mắt xem ông đá, nhưng người Brazil coi Garrincha hơn ông, vả lại kỷ lục ghi hơn ngàn bàn thắng thuộc giải Brazil không bằng Châu Âu nên không liệt kê Pele vào). 3/ Messi kĩ thuật siêu đẳng, ghi bàn cũng xuất sắc trong Ronaldo chạy nhanh, kĩ năng chọn vị trí ghi bàn xuất sắc mình cho đồng hạng, 4/ Ronaldinho. Còn lại là các anh tài khác. Riêng Ronaldo Lima mình chỉ nói thẳng là anh đá trong thời kì Serie A còn đỉnh cao. Đặc biệt là lối đá Catenacio chém đinh chặt sắt, phòng ngự đổ bê tông. Thời kỳ Ronaldo Lima đá là thời kỳ ngôi sao phòng ngự hằng hà sa số, đẳng cấp cao hơn bây giờ rất nhiều: Maldini, Nesta, Cannavaro,....còn nếu bạn vẫn nói Messi kĩ thuật hơn Ronaldo Lima thì mình mời bạn tìm kiếm clip Mesi đối đầu với ông lão Nesta và clip Ronaldo hành hạ Nesta với Maldini thế nào sẽ biết được ai hơn ai. Xin lỗi nói thẳng. Nếu ko chấn thương cực nặng, Ronaldo Lima là số 1. cầu thủ duy nhất ko có antifan.",1.0,0
"Rồi cũng có ít nhất một người chê và một người khen hết lời nhưng nhà sản xuất thì ít nhất bán được 2 vé, thành công lớn nhất là đã kéo được 2 người đó đến rạp.",1.0,0
"Khủng khiếp thật 1 đêm gần 500 kg chó,biết bao nhiêu con vật cưng của chủ nhà phải ra đi vì đồng tiền của bọn này,cần xử lý hình sự mới mong có sức răn đe!",0.0,1
Cháy rừng hậu quả thật thảm khốc đối với tự nhiên. có thực sự do biến đổi khí hậu hay do ý thức tồi của một vài cá nhân?,0.0,0
"Nếu thực sự thường xuyên 7 chỗ thì bỏ qua mấy con SUV này nhé, ghế sau không thoải mái đâu. Chọn Kia Sodena phục vụ hành khách tốt hơn rất nhiều.",1.0,0
"Quá khủng khiếp, giữ quả bom nổ chậm trong kho mà không biết.",0.0,0
"Bale là cầu thủ tạm được về chuyên môn, nhưng nhân cách thì bằng không",0.0,0
Vấn đề là trách nhiệm thuộc về ai khi sản phẩm như thế này được bán ra thị trường?,0.0,0
Tôi ơ Mỹ và tôi cũng xem ông như một chiến binh.ông hãy can đảm lên nhé!,0.0,0
Hình học không gian + đại số + hàm số chỉ được học trong các lớp đại học tại Mỹ. Toán 12 Việt Nam cover nhiều loại khó có tính chuyên sâu nhưng không cần thiết cho bậc phổ thông. Còn sâu cỡ nào và học sinh học được tới đâu lại là chuyện khác.,0.0,0
"Mèo mà gặp chuột này, mèo chạy mất cả dép.",0.0,0
"Còn cá ngoài đồng là môi trường còn sạch, nạn thuốc trừ sâu và đánh kích đã làm quê tôi sạch bóng, không còn con nào.",0.0,0
"Neuer vẫn luôn quá xuất sắc, xứng đáng thủ môn số 1 thế giới!",1.0,0
Chưa nói lên được điều gì hết cả... Nhưng chắc chắn TQ hoặc Nga sẽ hoàn thành trước Mỹ.,1.0,0
Xong rồi sao,0.0,1
Mấy trăm triệu dân mà có hàng nghìn người ủng hộ thì hơi ít nhỉ,0.0,0
"Vote mua Fadil. Bac mua i10 thi chang co ai them ngo xe cua bac dau =)). Hon nua con dang doc than, cha viec gi phai xoan ca.",1.0,0
Đọc tin mà không cầm được nước mắt nam mo a di da phat,0.0,0
Tôi nghĩ để tránh hỏng vặt thì nên chọn xe càng ít vặt. Càng ít điện tử ứng dụng thì sẽ càng ít hỏng.,1.0,0
"rất nhiều bạn nhầm con hàu với con hà, đây là 2 giống loài khác nhau nhé. Bài này nhắc đến con hà, riêng tôi cho là có thể xuyên thủng lớp vỏ sắt là vì đơn giản con hà bằng hoạt đông làm tổ của mình đã làm mất đi lớp sơn chống gỉ, sau đó nước biển làm nốt phần còn lại. Điều này chỉ diễn ra trên sắt thép, chứ hà bám trên đá thì đá còn nguyên ạ. Một người đi tắm biển thường xuyên và bị hà xẻ nhiều lần cho hay",1.0,0
Điện mặt trời trong những năm gần đây do tiến bộ công nghệ nên giá đầu tư đã thấp hơn nhiều so với trước . Thực sự đã thu hút được các nguồn vốn tư nhân và là cứu cánh cho điện lực việt nam trong những năm tới (thiếu hụt đầu tư điện và sản lượng điện ) ! :VN:,1.0,0
Tôi đang không hiểu tại sao quán 3 này vẫn có thể hoạt động được là sao ta !,0.0,0
"Nên tìm hiểu rõ nguyên nhân cá chết, để trước các ảnh hưởng thời tiết ,nông dân có thu hoạch ngay, giảm thiểu thiệt hại.",1.0,0
Ngày xưa từng ngưỡng mộ em ấy biết mấy,0.0,0
"Không thể tưởng tượng được, những kẻ này cứ như là ma đói ma khát. Thế này thì còn ai dám du lịch nơi đây nữa chứ.",0.0,1
Thủ môn quá hay !!! Leno quá đỉnh ? Asenal có viên Ngọc quý ...,1.0,0
"Bảo tồn những loài có lợi cho môi trường, cho cuộc sống thì bảo tồn. Cái loài không trồng mà chỉ phá phách này thì sao phải bảo tồn?",0.0,0
"Quê tôi gọi là con ốc chân, cái tên rất đúng với con này",0.0,0
Ko hiểu sao 2 cây cầu cát lái và cầu nhơn trạch gần nhau quá zậy?nên làm cầu nhơn trạch lệch về gần long thành để 2 huyện thuận lợi giao thông hơn là phải chạy lên nhơn trạch để đi tp.sẽ phát triển dc cả 2 khu vực.,1.0,0
"từ gialai đi sai gòn 240ngan=600km,từ bến xe mới vào sai gòn 300ngàn =25km!ô trời.",1.0,0
"Tôi là một người cũng đã gặp trường hợp phụ huynh tương tự như vậy. Cháu bé ngồi bàn đầu, ngay cạnh cửa ra vào, phụ huynh bước vào xách tai cháu học sinh, tôi đang đứng trên bục giảng chỉ kịp lao xuống, giữ tay anh ta lại và quát lên: ""Anh không được động vào học sinh của tôi dù cháu bé có bất kì lỗi gì. Mời anh lên văn phòng để giải quyết, anh là người lớn, không làm thế với cháu bé được, anh bỏ tay ra"".Thấy thái độ của tôi vừa cương quyết nên anh ta buông cháu bé ra. Rất may, anh ta kịp thời nhận ra lỗi của mình, sau khi lên văn phòng thì xin lỗi cô giáo. Đối với những phụ huynh này thì cô giáo phải thật sự tỏ thái độ bảo vệ học sinh họ sẽ thấy được cái sai của mình.",1.0,0
"Người mua không ăn, người ăn không mua",0.0,0
"Quá khâm phục tài năng huấn luyện của những người ""dạy chuột""!",0.0,0
Như thế ai còn hứng thú đầu tư vô VN nữa?,0.0,0
"Tôi là cử tri độc lập, bầu cho ai mang lại nhiều điều mình mong đợi. Tôi chưa bỏ bầu lần nào, trong tất cả các lần tôi bỏ cho ai người đó trúng. Tôi ko nghĩ răng Tt Trump sẽ thắng lần này.",1.0,0
Nhìn hai gương mặt là biết ÁC NHÂN ngay!,0.0,1
Lý do rất đơn giản là cầm đèn chạy trước ô tô và có rất nhiều rủi do .,1.0,0
"Tôi hoàn toàn ung ho quyết đinh của VT, màu xanh của hy vọng",0.0,0
"Tên tớ đâu, thì lâu lâu lấy 11 người thì đã sao.",0.0,0
"Phải vậy chứ. CLB có HLV trưởng phải có tôn ti trật tự, và mọi người phải tôn trọng điều đó. Chứ ai như cái rạp xiếc, ông nào nhanh tay, cướp được mic thì ông đó làm HLV trưởng. Còn ông mang danh HLV trưởng thì lại bị biến thành gã hề. Có đội bóng nào mà cầu thủ vừa đá vừa chỉ tay năm ngón như HLV cả mùa không. Có, đó là gánh xiếc phường chèo mang tên 28",0.0,1
"Sau giai đoạn gánh tạ cực nặng từ năm 2014-2018, mà vẫn bị vong ơn, Bale có lẽ sẽ tìm lại được cảm hứng chơi bóng ở môi trường mới.",1.0,0
Ủng hộ tông thống Trump đẹp trai,0.0,0
"Nhìn từ vũ trụ vào trái đất cái gì cũng nhỏ nhỏ, mà cái nhỏ của vũ trụ là rất lớn trên trái đất, xem video vụ nổ mới thấy khủng khiếp.",0.0,0
"Nên cân nhắc thận trọng, không thể dục tốc mà bất đạt.",0.0,0
